step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
22,1787663064.6173,1787663064.6173,0.057,-0.023010,-0.222427,2.971321,-0.696427,0.118117,-0.024544,-0.036816,-0.223961,3.190680,-0.702563,0.119650,-0.029146,-0.036816,-0.223961,3.190680,-0.702563,0.119650,-0.029146,,,,,,,0
23,1787663064.6733,1787663064.6733,0.05598,-0.023010,-0.219359,2.971321,-0.696427,0.118117,-0.024544,-0.036816,-0.223961,3.192214,-0.702563,0.119650,-0.029146,-0.036816,-0.223961,3.192214,-0.702563,0.119650,-0.029146,,,,,,,0
24,1787663064.7123,1787663064.7123,0.03902,-0.023010,-0.219359,2.971321,-0.696427,0.118117,-0.024544,-0.036816,-0.223961,3.198350,-0.702563,0.118117,-0.029146,-0.036816,-0.223961,3.198350,-0.702563,0.118117,-0.029146,,,,,,,0
25,1787663064.7693,1787663064.7693,0.05699,-0.023010,-0.219359,2.971321,-0.696427,0.118117,-0.024544,-0.036816,-0.225495,3.198350,-0.702563,0.118117,-0.029146,-0.036816,-0.225495,3.198350,-0.702563,0.118117,-0.029146,,,,,,,0
26,1787663064.8083,1787663064.8083,0.03899,-0.023010,-0.219359,2.971321,-0.696427,0.118117,-0.024544,-0.036816,-0.227029,3.192214,-0.702563,0.118117,-0.029146,-0.036816,-0.227029,3.192214,-0.702563,0.118117,-0.029146,,,,,,,0
27,1787663064.8653,1787663064.8653,0.057,-0.023010,-0.219359,2.971321,-0.696427,0.118117,-0.024544,-0.036816,-0.228563,3.190680,-0.704097,0.118117,-0.029146,-0.036816,-0.228563,3.190680,-0.704097,0.118117,-0.029146,,,,,,,0
28,1787663064.9043,1787663064.9043,0.039,-0.023010,-0.219359,2.971321,-0.696427,0.118117,-0.024544,-0.036816,-0.228563,3.184544,-0.710233,0.118117,-0.029146,-0.036816,-0.228563,3.184544,-0.710233,0.118117,-0.029146,,,,,,,0
29,1787663064.9643,1787663064.9643,0.05998,-0.023010,-0.219359,2.971321,-0.696427,0.118117,-0.024544,-0.036816,-0.228563,3.167670,-0.710233,0.116583,-0.029146,-0.036816,-0.228563,3.167670,-0.710233,0.116583,-0.029146,,,,,,,0
30,1787663065.0193,1787663065.0193,0.05501,-0.023010,-0.219359,2.971321,-0.699495,0.118117,-0.024544,-0.036816,-0.228563,3.123185,-0.707165,0.116583,-0.027612,-0.036816,-0.228563,3.123185,-0.707165,0.116583,-0.027612,,,,,,,1
31,1787663065.0593,1787663065.0593,0.04001,-0.023010,-0.219359,2.971321,-0.702563,0.118117,-0.024544,-0.036816,-0.228563,3.084835,-0.704097,0.116583,-0.027612,-0.036816,-0.228563,3.084835,-0.704097,0.116583,-0.027612,,,,,,,0
